Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID
17,hot girl bummer,blackbear,5529500,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019,09,2019-09,0.00997820071269382,2mt1IqcFyY1zmYZT8Q3xw9
18,Hollywood's Bleeding,Post Malone,5317576,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,2019,09,2019-09,0.00959577550104052,7sWRlDoTDX8geTR8zzr2vt
19,The London (feat. J. Cole & Travis Scott),Young Thug,5056748,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,2019,09,2019-09,0.009125101093681717,7DcvwMAiqKJQD1rrdfxSDx
20,Baby (Lil Baby feat. DaBaby),Quality Control,4946180,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,2019,09,2019-09,0.00892557677929504,5MPPttjfGap2C6j6eKcO6J
21,INTRO,DaBaby,4899412,https://open.spotify.com/track/05WepN8vrMLJG5r8XRdLeL,2019,09,2019-09,0.008841182079786718,5VfEuwErhx6X4eaPbyBfyu
22,Die For Me (feat. Future & Halsey),Post Malone,4808747,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK,2019,09,2019-09,0.0086775735134396,2C6WXnmZ66tHhHlnvwePiK
23,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,4772708,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN,2019,09,2019-09,0.008612539717348676,6zegtH6XXd2PDPLvy1Y0n2
24,Memories,Maroon 5,4741934,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019,09,2019-09,0.00855700682129434,2b8fOow8UzyDFAE27YhOZM
25,Beautiful People (feat. Khalid),Ed Sheeran,4534557,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019,09,2019-09,0.008182786850375396,4evmHXcjt3bTUHD1cvny97
26,Suge,DaBaby,4513562,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2019,09,2019-09,0.00814490054529121,2gwkD6igEhQbDQegRCcdoB
27,bad guy,Billie Eilish,4507718,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,09,2019-09,0.008134354816931507,2Fxmhks0bxGSBdJ92vM42m
28,Lalala,Y2K,4504711,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019,09,2019-09,0.008128928566901112,51Fjme0JiitpyXKuyQiCDo
29,On The Road (feat. Meek Mill & Lil Baby),Post Malone,4459134,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2,2019,09,2019-09,0.008046683073839813,12Fkyg9lpmaz2zmKOfw2Y2
30,Good as Hell,Lizzo,4394182,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,2019,09,2019-09,0.007929474629551741,6KgBpzTuTRPebChN0VTyzV
