Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Valence,Energy
96,HIGHEST IN THE ROOM,Travis Scott,718818,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2020,6,3eekarcy7kvN4yt5ZFzltW,0.598,0.427,0.0605
97,Blueberry Faygo,Lil Mosey,718483,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020,6,6wJYhPfqk3KGhHRG76WzOh,0.774,0.554,0.349
98,Alles was ich hab,Fynn Kliemann,718365,https://open.spotify.com/track/254AnlO6Fr8ge2hH0nywp7,2020,6,254AnlO6Fr8ge2hH0nywp7,0.707,0.774,0.506
99,Running On My Mind,Ali Gatie,717449,https://open.spotify.com/track/0xEW9gPv5wNuS84pXGG3lc,2020,6,0xEW9gPv5wNuS84pXGG3lc,0.619,0.453,0.217
101,Falling,Trevor Daniel,710060,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020,6,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,0.0592
102,Underdog,Alicia Keys,709362,https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig,2020,6,3FGiFUJRRp5RGikVrs6kig,0.656,0.722,0.301
103,Modela,Ardian Bujupi,697715,https://open.spotify.com/track/0lapcUAia7RnutxUxM4LP0,2020,6,0lapcUAia7RnutxUxM4LP0,0.904,0.512,0.473
104,Vermissen (feat. Henning May),Juju,693154,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz,2020,6,07f2b3CTdgKKlhv0mqUksz,0.717,0.668,0.464
105,90-60-111,Shirin David,686375,https://open.spotify.com/track/3ZdDYeaZzeYnrP4crgXzPk,2020,6,3ZdDYeaZzeYnrP4crgXzPk,0.8,0.628,0.745
106,Weekend,LIZOT,685474,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs,2020,6,6GnhWMhgJb7uyiiPEiEkDA,0.843,0.435,0.19
107,Anders,Fero47,680309,https://open.spotify.com/track/5BGNoSjmaufev4ubnT50Dp,2020,6,7MAibcTli4IisCtbHKrGMh,0.586,0.616,0.719
108,TKN (feat. Travis Scott),ROSALÍA,676795,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,2020,6,4w47S36wQGBhGg073q3nt7,0.776,0.509,0.485
109,Bassdrum,Scooter,672797,https://open.spotify.com/track/5h1p0YgjEoJHyjvO9CcA5A,2020,6,5h1p0YgjEoJHyjvO9CcA5A,0.66,0.697,0.227
110,GOALGETTER,Ali471,660524,https://open.spotify.com/track/4sClRHhZXIuWqCwaXObnMr,2020,6,4sClRHhZXIuWqCwaXObnMr,0.906,0.616,0.407
111,goosebumps,Travis Scott,658090,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2020,6,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,0.43
112,Endorphine,TheDoDo,646868,https://open.spotify.com/track/6pQb1eFwDLM3B3L6yySpGk,2020,6,3rxFFtIbmz4QXZGGEEsuSj,0.686,0.567,0.204
113,Someone You Loved,Lewis Capaldi,639862,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,6,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446
114,Bogota,MERO,632015,https://open.spotify.com/track/29TUkNnrShE2xvCZcCb6Xa,2020,6,7r9pU7eFQkpaJmMRpaQStM,0.769,0.86,0.428
115,Alles zu viel,Nimo,629873,https://open.spotify.com/track/2JRGOG903bxFPVgVIXS3MH,2020,6,2JRGOG903bxFPVgVIXS3MH,0.703,0.76,0.409
116,Ist deine Liebe wahr,Data Luv,626642,https://open.spotify.com/track/3GCuFLi0IQhHiLnewr14pa,2020,6,4C0VCRKtoRMbJDxdhTSHDu,0.791,0.711,0.349
117,Stuck with U (with Justin Bieber),Ariana Grande,625915,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020,6,4HBZA5flZLE435QTztThqH,0.597,0.45,0.537
118,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,616849,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ,2020,6,0dZpw3h6KZhcHec61qwevZ,0.824,0.854,0.896
119,Superstar,David Puentez,615588,https://open.spotify.com/track/5gFCFZnV0QTt1YfjY7dJBY,2020,6,51A8eKvvZz9uydvIZ7xRSV,0.454,0.555,0.171
120,GEHT NICH GIBS NICH,KC Rebell,614815,https://open.spotify.com/track/2MpaGhvIcWxGpTppgQWM1D,2020,6,2MpaGhvIcWxGpTppgQWM1D,0.73,0.594,0.427
121,Be Kind (with Halsey),Marshmello,611679,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020,6,3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,0.452
122,Sunday Best,Surfaces,609467,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020,6,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,0.694
123,Kein Wort,Juju,600283,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n,2020,6,1hoLUVBx0ixX3kn0EX0P5n,0.746,0.592,0.629
124,Life Is Good (feat. Drake),Future,599667,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,2020,6,5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,0.508
125,Alien,RIN,589011,https://open.spotify.com/track/2RaKlveGCllSaXloN8kmzV,2020,6,3BIIJgBJJ7NhhCv4MI6n7w,0.792,0.576,0.52
126,Wieso tust Du dir das an?,Apache 207,586665,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89,2020,6,6dNB3XdAzx7kTf5wa8Rg89,0.857,0.473,0.461
127,Namen,Kontra K,583441,https://open.spotify.com/track/4SeuiNnF2n9yA0KztuIFc8,2020,6,4RhGZIf5RIHMCTih8LgBF6,0.733,0.559,0.513
128,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,582335,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,2020,6,0JjM9bKm4wrwohMslcm892,0.803,0.759,0.284
129,Tilidin,Capital Bra,582287,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU,2020,6,1VEMUkGFio5uURvN8x1DZJ,0.631,0.673,0.721
130,Light,Jerome,580720,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH,2020,6,4jAIqgrPjKLTY9Gbez25Qb,0.575,0.621,0.27
131,Du bist mein,Zuna,579045,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu,2020,6,719aY5gAzJbx2PHjyalZQu,0.761,0.556,0.521
132,Allein sein,Ufo361,564878,https://open.spotify.com/track/3zu4LFZ5qruUJwtDpCRQW4,2020,6,11NFxVnEwPDz4LjIyKazxV,0.69,0.522,0.511
133,Keine Liebe,RIN,562223,https://open.spotify.com/track/4OVF6uwZlMOSlZmHDnwliX,2020,6,1BxpzDQKBQQijR4geXALKC,0.679,0.785,0.445
134,"Vier Vier 2 (feat. Kalazh44, NA! & YA)",Gringo,559221,https://open.spotify.com/track/18GQvBo5Q4djSOatXGFDcF,2020,6,18GQvBo5Q4djSOatXGFDcF,0.615,0.774,0.773
135,500 PS,Bonez MC,555008,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG,2020,6,4UOXo3xWnxYdTf3sFyRaUG,0.805,0.924,0.836
136,KIRO,Z,553360,https://open.spotify.com/track/5PKVKV0SaiSWbA6ygZXHMR,2020,6,3YVCitcIC16xvzxnvnToxf,0.457,0.0125,0.151
137,Watershed,Giant Rooks,552644,https://open.spotify.com/track/205M9RkLKErmy1vMcXm3RO,2020,6,4FsEEOWFRvRJeGyecU4DBE,0.571,0.792,0.432
138,I See Red,Everybody Loves an Outlaw,549799,https://open.spotify.com/track/2Xau3uNsnIb9FwzsvHR84z,2020,6,5MAK1nd8R6PWnle1Q1WJvh,0.509,0.448,0.221
139,Hypa Hypa,Eskimo Callboy,549722,https://open.spotify.com/track/5tXgNRHlUyfrc7P5GgpwnI,2020,6,6KitEot8XS4u38FrxccbV0,0.501,0.971,0.591
140,Sag Mir Was Du Willst,Clueso,543707,https://open.spotify.com/track/5NruCL3mzAlLav6W8WGbpC,2020,6,5NruCL3mzAlLav6W8WGbpC,0.747,0.655,0.671
141,Before You Go,Lewis Capaldi,542470,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020,6,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,0.183
142,Flasche Luft,BHZ,539099,https://open.spotify.com/track/2cLHnxLRLpIGgRnFRChnpr,2020,6,2cLHnxLRLpIGgRnFRChnpr,0.9,0.559,0.21
143,KRIMINELL,Kianush,538089,https://open.spotify.com/track/5oFqV7RK8agXk9wzhuSZBj,2020,6,7cjif9CSyX00jKlvwPWiOK,0.819,0.743,0.0979
144,Kein Problem,Apache 207,537622,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s,2020,6,3Zigq1lfHmFRlyoRrh9k2s,0.851,0.695,0.788
145,bad guy,Billie Eilish,536171,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020,6,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,0.562
146,Doch in der Nacht,Apache 207,533416,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi,2020,6,3uhTOxvu2h2YEm0uPNF2vi,0.9,0.832,0.706
147,Matrix,Apache 207,532002,https://open.spotify.com/track/7ygVaACDENw4PgLbN1awFE,2020,6,38zW3zHLM2OtUpIzJypgNH,0.712,0.617,0.321
148,Krank,Hava,529603,https://open.spotify.com/track/2SlgeuyRTRzucsJx3z9kAj,2020,6,7wgrVZNufwBsiLb12VjdWv,0.542,0.847,0.243
149,Lose Control,MEDUZA,527630,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020,6,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,0.529
150,Physical,Dua Lipa,527558,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,2020,6,3AzjcOeAmA57TIOr9zF1ZW,0.647,0.844,0.746
151,FEEL THE BEAT,Black Eyed Peas,526784,https://open.spotify.com/track/2nfFzgqp18tzFWrUCxFHpo,2020,6,0pGC7cwCOakpvCFYiawNhM,0.896,0.528,0.312
152,Señorita,Shawn Mendes,521821,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020,6,0TK2YIli7K1leLovkQiNik,0.759,0.54,0.75
153,Tusa,KAROL G,519709,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020,6,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,0.574
154,SICKO MODE,Travis Scott,514934,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2020,6,2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,0.446
155,Conan x Xenia,Haftbefehl,508591,https://open.spotify.com/track/75sirDREdyUlBBbfAj97tW,2020,6,75sirDREdyUlBBbfAj97tW,0.781,0.755,0.52
156,Lonely,Gabry Ponte,507809,https://open.spotify.com/track/6l15fvZdCB1pvNgeuFk6Fw,2020,6,4y4spB9m0Q6026KfkAvy9Q,0.631,0.239,0.0927
157,Say So,Doja Cat,506867,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,6,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,0.786
158,Honda Civic,The Cratez,504963,https://open.spotify.com/track/7nkN1tnFIZIIS4P5q4Krmb,2020,6,20eXTen76YsOTSqNRHXaCE,0.799,0.584,0.577
159,Secrets,Regard,504140,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg,2020,6,1NhPKVLsHhFUHIOZ32QnS2,0.516,0.764,0.376
160,Monster,LUM!X,498565,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w,2020,6,2UREu1Y8CO4jXkbvqAtP7g,0.64,0.957,0.692
161,Göz Bebegim,Firat,497366,https://open.spotify.com/track/3MH2DiWcxLde8NRX1EiCCG,2020,6,3MH2DiWcxLde8NRX1EiCCG,0.827,0.896,0.532
162,Boss Bitch,Doja Cat,491504,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020,6,78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,0.575
163,Godzilla (feat. Juice WRLD),Eminem,489565,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020,6,7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,0.829
164,In My Mind,Dynoro,487524,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2020,6,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,0.163
165,Mary,Bausa,487152,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV,2020,6,3dmqIB2Qxe2XZobw9gXxJ6,0.464,0.655,0.531
166,Intentions (feat. Quavo),Justin Bieber,486937,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020,6,4umIPjkehX1r7uhmGvXiSV,0.806,0.546,0.874
167,Sinne,Sarhad,485747,https://open.spotify.com/track/1XTUu81IEyoi5nU5H6Bf3H,2020,6,4yLoZbvsw3UXMgOgylYgQn,0.636,0.787,0.351
168,Wieder Lila,Samra,485427,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We,2020,6,2kkcJ8tSDV42LdWcPjy6We,0.656,0.756,0.645
169,Ohne mein Team,Bonez MC,484453,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3,2020,6,6hOqWob9hUfgJr68J1vEhJ,0.773,0.8,0.637
170,Puste sie weg,Kontra K,484276,https://open.spotify.com/track/14P8s5aiDr32gcQ5ESaYBO,2020,6,2vnzjMNMDNL4CxxfNl1rxW,0.82,0.693,0.575
171,Circles,Post Malone,480129,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,6,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0.553
172,Turn Me On (feat. Vula),Riton,479344,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,2020,6,0qaWEvPkts34WF68r8Dzx9,0.737,0.828,0.517
173,hot girl bummer,blackbear,476783,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2020,6,2mt1IqcFyY1zmYZT8Q3xw9,0.782,0.559,0.685
174,Better,Lena,474180,https://open.spotify.com/track/3jCMdvc8bFOKChETbFV9Zc,2020,6,6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,0.67
175,Lonely,Tujamo,474028,https://open.spotify.com/track/5LOJdJPzuevskkoAtLj8hb,2020,6,4y4spB9m0Q6026KfkAvy9Q,0.631,0.239,0.0927
176,Love To Go,Lost Frequencies,470169,https://open.spotify.com/track/3ZjkQbe5JzzQbzRtkXyZNv,2020,6,14d79QOV2pvJHH9vlUfZwJ,0.755,0.783,0.419
177,WIEDER MAL,FOURTY,468961,https://open.spotify.com/track/56CwrjAled0IB9pMbdKhn6,2020,6,3kqlhs2W0wQOIfeIwWmpzs,0.613,0.703,0.464
178,ROXANNE,Arizona Zervas,468679,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020,6,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,0.457
179,Ayy Macarena,Tyga,467707,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2020,6,6LcauUZjF1eXQrgqMUecHX,0.816,0.629,0.714
180,All Around The World (La La La),R3HAB,467559,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2020,6,1D2Aldrksl9yWWCIPOeDzy,0.733,0.859,0.52
181,Weiss,Samra,466738,https://open.spotify.com/track/7Gxh5SAuoMHkcLoLzlKVhd,2020,6,1ATNhuJASoNNIcGb1eoQGP,0.0,0.00601,0.0
182,Twingo,Fynn Kliemann,457215,https://open.spotify.com/track/6vFEvkXOnOTUMgPHxogIRK,2020,6,0SkGIhZtmDJ5ggyeDsCNkf,0.619,0.638,0.36
183,Qualität,Undacava,455825,https://open.spotify.com/track/71mqsyS3Ti5qkWWS7eUYkC,2020,6,5j3vW9ohDtydqwmhRwoa8b,0.723,0.7,0.574
184,Shallow,Lady Gaga,452283,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020,6,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,0.323
185,RITMO (Bad Boys For Life),Black Eyed Peas,451086,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc,2020,6,6cy3ki60hLwimwIje7tALf,0.721,0.716,0.667
186,Move,badmómzjay,448621,https://open.spotify.com/track/1EkcoZn8GA9PRPU9X9sPti,2020,6,7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,0.62
187,Dior,Pop Smoke,448285,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020,6,79s5XnCN4TJKTVMSmOx8Ep,0.548,0.805,0.648
188,Mios mit Bars,Luciano,446761,https://open.spotify.com/track/7Ek9e3eIuktIFjpDRQfmHE,2020,6,7Ek9e3eIuktIFjpDRQfmHE,0.677,0.633,0.404
189,Piece Of Your Heart,MEDUZA,446053,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2020,6,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,0.631
190,"Para, Money, E's",JIGGO,443819,https://open.spotify.com/track/7sVQVuy2cdPfMIHDH9IKaP,2020,6,1CbFX5cBnMVVwBBI4ssF2G,0.682,0.598,0.36
191,Lucid Dreams,Juice WRLD,443727,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020,6,285pBltuF7vW8TeWk8hdRR,0.511,0.566,0.218
192,6AM.........,Dardan,441785,https://open.spotify.com/track/6qXXcSYQDjm7TeypBRvJJe,2020,6,2ME0NNq3eFGDfFwEMEXGdA,0.899,0.475,0.699
193,VACATION,Tyga,441225,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK,2020,6,7cdy4PbCdDZZNjyxoZyE0c,0.739,0.754,0.793
194,Hard For Me,Michele Morrone,439063,https://open.spotify.com/track/00PesUdTmC3Y5xtZbZND0p,2020,6,2sDwK2Nj5gBGpJykIl0Yu4,0.763,0.586,0.41
195,Katsching,Knossi,438394,https://open.spotify.com/track/6ZuDX0OSP287l1KtsCcLuy,2020,6,6ZuDX0OSP287l1KtsCcLuy,0.623,0.889,0.597
196,Rover (feat. DTG),S1mba,433548,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020,6,4slSrbTK1sNK4I1mDYEthf,0.613,0.624,0.804
197,VIELE,Dardan,433273,https://open.spotify.com/track/0NpbrFW2rY8Rg0U0cGzZ66,2020,6,7CFfqRW50ffULvBv7lfIIg,0.797,0.755,0.411
198,Never Seen the Rain,Tones And I,428951,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2020,6,3FHLkTWV2QvC8J0YhX4muT,0.672,0.464,0.271
199,D A YYY T O N A,Dardan,425465,https://open.spotify.com/track/3uMX3pNDZYjLfbEAHRE3Rs,2020,6,2kyxo09pnFRFvZ8RdWsAqh,0.863,0.651,0.594
200,365 Tage,Samra,425228,https://open.spotify.com/track/6I2jabBRzwhiYHsSTqnrRC,2020,6,6I2jabBRzwhiYHsSTqnrRC,0.527,0.836,0.496
1,Bläulich,Apache 207,5188628,https://open.spotify.com/track/57tck8MCxkY6tcQC6VhahR,2020,7,0xYaKLgIvC1r9BJ33T3Y0R,0.627,0.572,0.348
2,Never Know (feat. SHIRIN DAVID),Luciano,4275483,https://open.spotify.com/track/5Hkj1XjMJv5QCGc9NwZm6z,2020,7,0Dw8hUbjXORzIWp7mjbh0t,0.874,0.542,0.504
3,Savage Love (Laxed - Siren Beat),Jawsh 685,3775259,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020,7,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0.761
4,ROCKSTAR (feat. Roddy Ricch),DaBaby,3125210,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020,7,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,0.497
5,Airwaves,Pashanim,2925448,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD,2020,7,79sjkr7DxrDfk9qXwB4IxS,0.771,0.493,0.863
6,Tiefschwarz (feat. Samra),Kontra K,2900064,https://open.spotify.com/track/7bDSLyTjZ1VjU5kPHTL3Ko,2020,7,7jMMoHhgq6iwVT5ykyxsJt,0.751,0.783,0.379
7,Vertrau mir,Juju,2788707,https://open.spotify.com/track/1ueWZubKpdTGEz3AzgefB5,2020,7,1ueWZubKpdTGEz3AzgefB5,0.803,0.834,0.85
8,Miskin,Samra,2787619,https://open.spotify.com/track/7yJLc4dA0VObbLE88lZZ5q,2020,7,4ve2uzqdwnHr20G5YgMMqr,0.716,0.729,0.276
9,Never Let Me Down,VIZE,2437542,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN,2020,7,34j4OxJxKznBs88cjSL2j9,0.459,0.816,0.643
10,Cinderella,Pietro Lombardi,2301089,https://open.spotify.com/track/68lAxWGvGc9yGheEkFDFiT,2020,7,2lpygKqzPFtItQ4ss3cgfb,0.545,0.534,0.24
11,In meinem Benz,AK AUSSERKONTROLLE,2286648,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r,2020,7,1NV8VDBwiNoWRPBxHzeZ6X,0.792,0.566,0.421
12,GEH DEIN WEG (feat. Loredana),KC Rebell,2240633,https://open.spotify.com/track/3yFmG1luaLjuHWI6BGmwxJ,2020,7,5v9aEGrrPoGA5tuNyfBS5B,0.802,0.727,0.581
13,XXL,Miksu / Macloud,2207739,https://open.spotify.com/track/0p3euGPg5LgFeQGC7bBFuR,2020,7,4LH1gsNA3wUS6QKkGZoJN8,0.914,0.655,0.705
14,Alane,Robin Schulz,2191372,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI,2020,7,2u6Jm2klS4yvAlbSHlxUwI,0.581,0.799,0.662
15,Blinding Lights,The Weeknd,2046751,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020,7,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,0.334
16,WEISSER RAUCH,FOURTY,2023189,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO,2020,7,6bRR9tU3WUBsC4aywSgHEO,0.633,0.781,0.749
17,Emotions 2.0,Ufo361,2013446,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc,2020,7,3yZCjDTxzZxx1kll1sRjGc,0.788,0.491,0.271
18,Boot,Apache 207,1997127,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg,2020,7,7Fq9RwQxSn3kW85PrDUf0M,0.656,0.817,0.862
19,Lovefool,twocolors,1931846,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4,2020,7,0u4htORODiTK9vHVA89MQX,0.64,0.602,0.951
20,Come & Go (with Marshmello),Juice WRLD,1828156,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,2020,7,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0.535
21,Roses - Imanbek Remix,SAINt JHN,1807257,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,7,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,0.863
22,Big Body Benz,Bonez MC,1792383,https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj,2020,7,6Q44LnF4MYwwFznknZynLQ,0.766,0.557,0.488
23,Fame,Apache 207,1791026,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT,2020,7,1PehfITh0TTRx3LkDdV4h3,0.786,0.555,0.673
24,Breaking Me,Topic,1721100,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020,7,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,0.664
25,Roller,Apache 207,1640663,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,2020,7,5L95vS64rG1YMIFm1hLjyZ,0.421,0.79,0.279
26,Sinne,Sarhad,1624580,https://open.spotify.com/track/1XTUu81IEyoi5nU5H6Bf3H,2020,7,4yLoZbvsw3UXMgOgylYgQn,0.636,0.787,0.351
27,Ich weiß nicht mal wie sie heißt,Capital Bra,1615762,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA,2020,7,4KfL3Ne8bc9bC2PUB8QGwA,0.498,0.836,0.609
28,Übermorgen,Mark Forster,1561191,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE,2020,7,2cBlefqEnwQaTofrtFpUJR,0.644,0.808,0.602
29,Fajet,Dhurata Dora,1559433,https://open.spotify.com/track/5pfzb7BxAQReEjkEtIwt4J,2020,7,5pfzb7BxAQReEjkEtIwt4J,0.88,0.805,0.524
30,Watermelon Sugar,Harry Styles,1513596,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020,7,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0.557
31,GREECE (feat. Drake),DJ Khaled,1510976,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,2020,7,35RJhm1pEovTBwnNR0zWad,0.695,0.343,0.229
32,Some Say - Felix Jaehn Remix,Nea,1482175,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv,2020,7,7C1trmcQQ5n5RNy4l6ziCv,0.682,0.7,0.637
33,Ayo Technology,Kynda Gray,1473488,https://open.spotify.com/track/0Jh40A8WJdGXwkEDgxhaKo,2020,7,36Hwcla06Q5BCr59CL0sBp,0.63,0.782,0.418
34,Kings & Queens,Ava Max,1467677,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,2020,7,7a53HqqArd4b9NF4XAmlbI,0.637,0.69,0.457
35,POPSTAR (feat. Drake),DJ Khaled,1432916,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,2020,7,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,0.45
36,FLY,KC Rebell,1409958,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow,2020,7,5ri4zqtWhG07hIuNNDWP76,0.806,0.513,0.503
37,7 Stunden,LEA,1404797,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI,2020,7,1EbdQ54jFLGEH94cUif3TI,0.767,0.558,0.325
38,MAMACITA,Black Eyed Peas,1380121,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,2020,7,14wf185UxfNbSy8dwt4r4q,0.894,0.635,0.428
39,Roadrunner,Bonez MC,1371163,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N,2020,7,6gkm8eZDBIEu7VFEZbkcFx,0.722,0.536,0.589
40,Nacht zu kurz,Luciano,1368128,https://open.spotify.com/track/6rc0vqoHYtF1J79fsIo9ia,2020,7,6rc0vqoHYtF1J79fsIo9ia,0.778,0.396,0.233
41,Cooler Than Me,Lucky Luke,1336931,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz,2020,7,2V4bv1fNWfTcyRJKmej6Sj,0.768,0.82,0.625
42,Emotions,Ufo361,1273712,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE,2020,7,5ls62WNKHUUrdF3r1cv83T,0.63,0.63,0.163
43,ily (i love you baby) (feat. Emilee),Surf Mesa,1268809,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020,7,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,0.33
44,Ur So F**kInG cOoL,Tones And I,1254875,https://open.spotify.com/track/6KiEsqGg0HBOSMflVH7Onx,2020,7,6KiEsqGg0HBOSMflVH7Onx,0.816,0.677,0.533
45,Dance Monkey,Tones And I,1219156,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,7,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,0.513
